iter,loss,value_loss,prob_loss
6,1.955639547109604,0.54475536942482,1.4108842015266418
7,1.314235544204712,0.4665078938007355,0.8477276504039765
8,1.100643876194954,0.4465905487537384,0.6540533468127251
9,1.1063480257987977,0.44200550615787504,0.6643424987792969
10,1.1309329241514205,0.44713359177112577,0.6837993115186691
11,1.127200683951378,0.4351642683148384,0.6920364439487457
12,1.0876374751329423,0.405171163380146,0.6824663192033767
13,1.0633863061666489,0.39496579170227053,0.6684205174446106
14,1.0406964391469955,0.3757059320807457,0.6649905145168304
15,1.0571595281362534,0.3942339286208153,0.6629255920648575
16,1.029457551240921,0.37068526446819305,0.6587722837924957
17,0.9971459656953812,0.3611334666609764,0.6360124886035919
18,0.991605544090271,0.3433540716767311,0.6482514649629593
19,0.9676928669214249,0.33873035460710527,0.6289625078439712
20,0.9980075627565383,0.3481364384293556,0.6498711228370666
21,0.9412464261054992,0.32629969865083697,0.614946722984314
22,0.9521709978580475,0.33486330807209014,0.6173076808452607
23,0.9232836484909057,0.308021642267704,0.6152620047330857
24,0.8808237820863724,0.28545939475297927,0.5953643873333931
25,0.850381714105606,0.26951398476958277,0.5808677285909652
26,0.8190664798021317,0.26017350554466245,0.5588929682970047
27,0.8071444123983383,0.25158908814191816,0.5555553272366524
28,0.8011524826288223,0.2532376483082771,0.5479148328304291
29,0.7737096130847931,0.2400817058980465,0.5336278960108757
30,0.7656817674636841,0.2571005329489708,0.5085812464356423
31,0.7297800272703171,0.24397733360528945,0.4858027040958405
32,0.7243066787719726,0.2448664754629135,0.47944021224975586
33,0.7289977967739105,0.23959511145949364,0.48940267562866213
34,0.7279093563556671,0.25246400386095047,0.47544535547494887
35,0.6893990516662598,0.2352137878537178,0.4541852578520775
36,0.6740256190299988,0.23794422373175622,0.43608139753341674
37,0.6439149379730225,0.2201457057148218,0.4237692341208458
38,0.6393823489546776,0.2284754879772663,0.4109068661928177
39,0.6189025670289994,0.2110161803662777,0.4078863859176636
40,0.5945996776223182,0.20648835524916648,0.3881113290786743
41,0.5728644371032715,0.2013114459812641,0.37155299782752993
42,0.5780081406235695,0.20516725853085518,0.37284088134765625
43,0.5509132131934166,0.19576436281204224,0.355148845911026
44,0.5479503065347672,0.20505316220223904,0.3428971506655216
45,0.5436727538704872,0.20666209384799003,0.337010657787323
46,0.5373356029391289,0.2043973796069622,0.33293821662664413
47,0.5048973083496093,0.19459464773535728,0.31030265912413596
48,0.500148931145668,0.19673594869673253,0.3034129925072193
49,0.49146743267774584,0.19840105585753917,0.293066381663084
50,0.47740324288606645,0.20121914073824881,0.276184107363224
51,0.45292361080646515,0.18738138154149056,0.26554221883416174
52,0.4428376600146294,0.1818188825622201,0.26101877391338346
53,0.4583916440606117,0.1991023913025856,0.25928925126791
54,0.44416522681713105,0.18973839953541755,0.25442682206630707
55,0.456342451274395,0.21042904071509838,0.2459134042263031
56,0.44715162813663484,0.19267103224992752,0.25448059663176537
57,0.444151072204113,0.19999259226024152,0.24415847584605216
58,0.4377056509256363,0.19568537585437298,0.24202027171850204
59,0.41986461728811264,0.19577853605151177,0.22408608496189117
60,0.4081447675824165,0.1830010935664177,0.225143676251173
61,0.41125376969575883,0.1922992393374443,0.21895453333854675
62,0.4186323910951614,0.19041428565979004,0.22821810245513915
63,0.38183376640081407,0.17252277806401253,0.20931099057197572
64,0.3764242395758629,0.17896390594542028,0.19746033027768134
65,0.36846971809864043,0.16741557531058787,0.20105413496494293
66,0.3878023222088814,0.18144000098109245,0.20636231750249862
67,0.3672781281173229,0.16360214315354824,0.203675989061594
68,0.37058352753520013,0.16311174705624581,0.20747178494930268
69,0.3475099802017212,0.15578452236950396,0.19172545298933982
70,0.33910199627280235,0.15499102510511875,0.18411097452044486
71,0.35582801401615144,0.1646193005144596,0.1912087120115757
72,0.3586461305618286,0.1717527151107788,0.18689341694116593
73,0.3463823080062866,0.16158176083117723,0.18480055183172225
74,0.3268545068800449,0.1504495032131672,0.17640500217676164
75,0.32129659280180933,0.15264446325600148,0.16865212395787238
76,0.3153381459414959,0.145686262473464,0.1696518812328577
77,0.3244514651596546,0.14892138466238974,0.17553007528185843
78,0.32049066871404647,0.14415616132318973,0.1763345032930374
79,0.32765328586101533,0.15185818672180176,0.17579509541392327
80,0.33388465493917463,0.15560441687703133,0.17828023731708526
81,0.31701459288597106,0.14595920816063881,0.17105538547039031
82,0.3183061219751835,0.14331502728164197,0.17499109283089637
83,0.3076367244124413,0.13866643216460944,0.16897029131650926
84,0.3121460497379303,0.1458109388127923,0.16633510924875736
85,0.3013161480426788,0.14175513498485087,0.1595610123127699
86,0.29677568227052686,0.13401072509586812,0.1627649635076523
87,0.2924415126442909,0.1397124733775854,0.15272903814911842
88,0.2939584881067276,0.14246706776320933,0.1514914222061634
89,0.2835661768913269,0.12657827250659465,0.15698790438473226
90,0.2939469315111637,0.1426285594701767,0.15131836757063866
91,0.2693261936306953,0.1250498378649354,0.14427635706961156
92,0.2684318333864212,0.119553954154253,0.1488778792321682
93,0.26262501776218417,0.118704292178154,0.14392072521150112
94,0.27669866755604744,0.12135746590793133,0.1553412027657032
95,0.2738609604537487,0.11620091162621975,0.15766004733741285
96,0.2668765276670456,0.12247603125870228,0.14440049938857555
97,0.2691079765558243,0.11715392880141735,0.15195405296981335
98,0.27311324924230573,0.12570986058562994,0.14740338698029518
99,0.266385418176651,0.12206891700625419,0.14431650079786779
